COUNTRY_REGION,ISO3166_1,ISO3166_2,NOTE,STATE,HOSPITALS,ICU_BEDS,COUNTY,FIPS
United States,US,NY,Hospitals with ICU beds,New York,5,20,St. Lawrence,36089
United States,US,NY,Hospitals with ICU beds,New York,1,19,Saratoga,36091
United States,US,NY,Hospitals with ICU beds,New York,2,36,Schenectady,36093
United States,US,NY,Hospitals without ICU beds,New York,1,0,Schoharie,36095
United States,US,NY,Hospitals without ICU beds,New York,1,0,Schuyler,36097
United States,US,NY,No hospitals,New York,0,0,Seneca,36099
United States,US,NY,Hospitals with ICU beds,New York,3,8,Steuben,36101
United States,US,NY,Hospitals with ICU beds,New York,10,281,Suffolk,36103
United States,US,NY,Hospitals with ICU beds,New York,2,10,Sullivan,36105
United States,US,NY,No hospitals,New York,0,0,Tioga,36107
United States,US,NY,Hospitals with ICU beds,New York,1,16,Tompkins,36109
United States,US,NY,Hospitals with ICU beds,New York,3,25,Ulster,36111
United States,US,NY,Hospitals with ICU beds,New York,1,24,Warren,36113
United States,US,NY,No hospitals,New York,0,0,Washington,36115
United States,US,NY,Hospitals with ICU beds,New York,1,8,Wayne,36117
United States,US,NY,Hospitals with ICU beds,New York,9,179,Westchester,36119
United States,US,NY,Hospitals with ICU beds,New York,1,5,Wyoming,36121
United States,US,NY,Hospitals without ICU beds,New York,1,0,Yates,36123
United States,US,NC,Hospitals with ICU beds,North Carolina,1,20,Alamance,37001
United States,US,NC,No hospitals,North Carolina,0,0,Alexander,37003
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Alleghany,37005
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Anson,37007
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Ashe,37009
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Avery,37011
United States,US,NC,Hospitals with ICU beds,North Carolina,1,8,Beaufort,37013
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Bertie,37015
United States,US,NC,Hospitals with ICU beds,North Carolina,1,4,Bladen,37017
United States,US,NC,Hospitals with ICU beds,North Carolina,2,19,Brunswick,37019
United States,US,NC,Hospitals with ICU beds,North Carolina,1,166,Buncombe,37021
United States,US,NC,Hospitals with ICU beds,North Carolina,1,16,Burke,37023
United States,US,NC,Hospitals with ICU beds,North Carolina,1,25,Cabarrus,37025
United States,US,NC,Hospitals with ICU beds,North Carolina,1,12,Caldwell,37027
United States,US,NC,No hospitals,North Carolina,0,0,Camden,37029
United States,US,NC,Hospitals with ICU beds,North Carolina,1,8,Carteret,37031
United States,US,NC,No hospitals,North Carolina,0,0,Caswell,37033
United States,US,NC,Hospitals with ICU beds,North Carolina,2,52,Catawba,37035
United States,US,NC,Hospitals with ICU beds,North Carolina,1,4,Chatham,37037
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Cherokee,37039
United States,US,NC,Hospitals with ICU beds,North Carolina,1,4,Chowan,37041
United States,US,NC,No hospitals,North Carolina,0,0,Clay,37043
United States,US,NC,Hospitals with ICU beds,North Carolina,2,57,Cleveland,37045
United States,US,NC,Hospitals with ICU beds,North Carolina,1,10,Columbus,37047
United States,US,NC,Hospitals with ICU beds,North Carolina,1,72,Craven,37049
United States,US,NC,Hospitals with ICU beds,North Carolina,1,48,Cumberland,37051
United States,US,NC,No hospitals,North Carolina,0,0,Currituck,37053
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Dare,37055
United States,US,NC,Hospitals with ICU beds,North Carolina,2,29,Davidson,37057
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Davie,37059
United States,US,NC,Hospitals with ICU beds,North Carolina,1,9,Duplin,37061
United States,US,NC,Hospitals with ICU beds,North Carolina,3,148,Durham,37063
United States,US,NC,Hospitals with ICU beds,North Carolina,1,15,Edgecombe,37065
United States,US,NC,Hospitals with ICU beds,North Carolina,3,259,Forsyth,37067
United States,US,NC,No hospitals,North Carolina,0,0,Franklin,37069
United States,US,NC,Hospitals with ICU beds,North Carolina,1,74,Gaston,37071
United States,US,NC,No hospitals,North Carolina,0,0,Gates,37073
United States,US,NC,No hospitals,North Carolina,0,0,Graham,37075
United States,US,NC,Hospitals with ICU beds,North Carolina,1,6,Granville,37077
United States,US,NC,No hospitals,North Carolina,0,0,Greene,37079
United States,US,NC,Hospitals with ICU beds,North Carolina,2,142,Guilford,37081
United States,US,NC,Hospitals with ICU beds,North Carolina,2,16,Halifax,37083
United States,US,NC,Hospitals with ICU beds,North Carolina,1,14,Harnett,37085
United States,US,NC,Hospitals with ICU beds,North Carolina,1,12,Haywood,37087
United States,US,NC,Hospitals with ICU beds,North Carolina,2,27,Henderson,37089
United States,US,NC,Hospitals with ICU beds,North Carolina,1,10,Hertford,37091
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Hoke,37093
United States,US,NC,No hospitals,North Carolina,0,0,Hyde,37095
United States,US,NC,Hospitals with ICU beds,North Carolina,3,36,Iredell,37097
United States,US,NC,Hospitals with ICU beds,North Carolina,1,9,Jackson,37099
United States,US,NC,Hospitals with ICU beds,North Carolina,1,24,Johnston,37101
United States,US,NC,No hospitals,North Carolina,0,0,Jones,37103
United States,US,NC,Hospitals with ICU beds,North Carolina,1,8,Lee,37105
United States,US,NC,Hospitals with ICU beds,North Carolina,1,14,Lenoir,37107
United States,US,NC,Hospitals with ICU beds,North Carolina,1,10,Lincoln,37109
United States,US,NC,Hospitals with ICU beds,North Carolina,1,9,McDowell,37111
United States,US,NC,Hospitals with ICU beds,North Carolina,2,5,Macon,37113
United States,US,NC,No hospitals,North Carolina,0,0,Madison,37115
United States,US,NC,Hospitals with ICU beds,North Carolina,1,6,Martin,37117
United States,US,NC,Hospitals with ICU beds,North Carolina,7,173,Mecklenburg,37119
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Mitchell,37121
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Montgomery,37123
United States,US,NC,Hospitals with ICU beds,North Carolina,1,68,Moore,37125
United States,US,NC,Hospitals with ICU beds,North Carolina,1,21,Nash,37127
United States,US,NC,Hospitals with ICU beds,North Carolina,2,57,New Hanover,37129
United States,US,NC,No hospitals,North Carolina,0,0,Northampton,37131
United States,US,NC,Hospitals with ICU beds,North Carolina,1,14,Onslow,37133
United States,US,NC,Hospitals with ICU beds,North Carolina,1,13,Orange,37135
United States,US,NC,No hospitals,North Carolina,0,0,Pamlico,37137
United States,US,NC,Hospitals with ICU beds,North Carolina,1,10,Pasquotank,37139
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Pender,37141
United States,US,NC,No hospitals,North Carolina,0,0,Perquimans,37143
United States,US,NC,Hospitals with ICU beds,North Carolina,1,6,Person,37145
United States,US,NC,Hospitals with ICU beds,North Carolina,1,71,Pitt,37147
United States,US,NC,Hospitals with ICU beds,North Carolina,1,6,Polk,37149
United States,US,NC,Hospitals with ICU beds,North Carolina,1,12,Randolph,37151
United States,US,NC,No hospitals,North Carolina,0,0,Richmond,37153
United States,US,NC,Hospitals with ICU beds,North Carolina,1,25,Robeson,37155
United States,US,NC,Hospitals with ICU beds,North Carolina,1,9,Rockingham,37157
United States,US,NC,Hospitals with ICU beds,North Carolina,1,20,Rowan,37159
United States,US,NC,Hospitals with ICU beds,North Carolina,1,18,Rutherford,37161
United States,US,NC,Hospitals with ICU beds,North Carolina,1,8,Sampson,37163
United States,US,NC,Hospitals with ICU beds,North Carolina,1,8,Scotland,37165
United States,US,NC,Hospitals with ICU beds,North Carolina,1,10,Stanly,37167
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Stokes,37169
United States,US,NC,Hospitals with ICU beds,North Carolina,2,10,Surry,37171
United States,US,NC,Hospitals without ICU beds,North Carolina,2,0,Swain,37173
United States,US,NC,Hospitals with ICU beds,North Carolina,1,4,Transylvania,37175
United States,US,NC,No hospitals,North Carolina,0,0,Tyrrell,37177
United States,US,NC,Hospitals with ICU beds,North Carolina,1,14,Union,37179
United States,US,NC,Hospitals with ICU beds,North Carolina,1,20,Vance,37181
United States,US,NC,Hospitals with ICU beds,North Carolina,4,175,Wake,37183
United States,US,NC,No hospitals,North Carolina,0,0,Warren,37185
United States,US,NC,Hospitals without ICU beds,North Carolina,1,0,Washington,37187
United States,US,NC,Hospitals with ICU beds,North Carolina,1,10,Watauga,37189
United States,US,NC,Hospitals with ICU beds,North Carolina,1,16,Wayne,37191
United States,US,NC,Hospitals with ICU beds,North Carolina,1,8,Wilkes,37193
United States,US,NC,Hospitals with ICU beds,North Carolina,1,14,Wilson,37195
United States,US,NC,No hospitals,North Carolina,0,0,Yadkin,37197
United States,US,NC,No hospitals,North Carolina,0,0,Yancey,37199
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Adams,38001
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Barnes,38003
United States,US,ND,No hospitals,North Dakota,0,0,Benson,38005
United States,US,ND,No hospitals,North Dakota,0,0,Billings,38007
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Bottineau,38009
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Bowman,38011
United States,US,ND,No hospitals,North Dakota,0,0,Burke,38013
United States,US,ND,Hospitals with ICU beds,North Dakota,2,72,Burleigh,38015
United States,US,ND,Hospitals with ICU beds,North Dakota,2,111,Cass,38017
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Cavalier,38019
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Dickey,38021
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Divide,38023
United States,US,ND,No hospitals,North Dakota,0,0,Dunn,38025
United States,US,ND,No hospitals,North Dakota,0,0,Eddy,38027
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Emmons,38029
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Foster,38031
United States,US,ND,No hospitals,North Dakota,0,0,Golden Valley,38033
United States,US,ND,Hospitals with ICU beds,North Dakota,2,26,Grand Forks,38035
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Grant,38037
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Griggs,38039
United States,US,ND,No hospitals,North Dakota,0,0,Hettinger,38041
United States,US,ND,No hospitals,North Dakota,0,0,Kidder,38043
United States,US,ND,No hospitals,North Dakota,0,0,LaMoure,38045
United States,US,ND,No hospitals,North Dakota,0,0,Logan,38047
United States,US,ND,No hospitals,North Dakota,0,0,McHenry,38049
United States,US,ND,Hospitals without ICU beds,North Dakota,2,0,McIntosh,38051
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,McKenzie,38053
United States,US,ND,Hospitals without ICU beds,North Dakota,2,0,McLean,38055
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Mercer,38057
United States,US,ND,No hospitals,North Dakota,0,0,Morton,38059
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Mountrail,38061
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Nelson,38063
United States,US,ND,No hospitals,North Dakota,0,0,Oliver,38065
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Pembina,38067
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Pierce,38069
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Ramsey,38071
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Ransom,38073
United States,US,ND,No hospitals,North Dakota,0,0,Renville,38075
United States,US,ND,No hospitals,North Dakota,0,0,Richland,38077
United States,US,ND,Hospitals without ICU beds,North Dakota,2,0,Rolette,38079
United States,US,ND,No hospitals,North Dakota,0,0,Sargent,38081
United States,US,ND,No hospitals,North Dakota,0,0,Sheridan,38083
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Sioux,38085
United States,US,ND,No hospitals,North Dakota,0,0,Slope,38087
United States,US,ND,Hospitals with ICU beds,North Dakota,1,4,Stark,38089
United States,US,ND,No hospitals,North Dakota,0,0,Steele,38091
United States,US,ND,Hospitals with ICU beds,North Dakota,1,6,Stutsman,38093
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Towner,38095
United States,US,ND,Hospitals without ICU beds,North Dakota,2,0,Traill,38097
United States,US,ND,Hospitals without ICU beds,North Dakota,2,0,Walsh,38099
United States,US,ND,Hospitals with ICU beds,North Dakota,2,19,Ward,38101
United States,US,ND,Hospitals without ICU beds,North Dakota,1,0,Wells,38103
United States,US,ND,Hospitals without ICU beds,North Dakota,2,0,Williams,38105
United States,US,OH,Hospitals without ICU beds,Ohio,1,0,Adams,39001
United States,US,OH,Hospitals with ICU beds,Ohio,4,62,Allen,39003
United States,US,OH,Hospitals with ICU beds,Ohio,1,6,Ashland,39005
United States,US,OH,Hospitals with ICU beds,Ohio,4,19,Ashtabula,39007
United States,US,OH,Hospitals without ICU beds,Ohio,1,0,Athens,39009
United States,US,OH,Hospitals with ICU beds,Ohio,1,6,Auglaize,39011
United States,US,OH,Hospitals with ICU beds,Ohio,2,15,Belmont,39013
United States,US,OH,No hospitals,Ohio,0,0,Brown,39015
United States,US,OH,Hospitals with ICU beds,Ohio,4,74,Butler,39017
United States,US,OH,No hospitals,Ohio,0,0,Carroll,39019
United States,US,OH,Hospitals without ICU beds,Ohio,1,0,Champaign,39021
United States,US,OH,Hospitals with ICU beds,Ohio,2,38,Clark,39023
United States,US,OH,Hospitals with ICU beds,Ohio,1,16,Clermont,39025
United States,US,OH,Hospitals with ICU beds,Ohio,1,6,Clinton,39027
United States,US,OH,Hospitals with ICU beds,Ohio,2,20,Columbiana,39029
United States,US,OH,Hospitals with ICU beds,Ohio,1,7,Coshocton,39031
United States,US,OH,Hospitals with ICU beds,Ohio,2,9,Crawford,39033
United States,US,OH,Hospitals with ICU beds,Ohio,15,680,Cuyahoga,39035
United States,US,OH,Hospitals with ICU beds,Ohio,1,6,Darke,39037
United States,US,OH,Hospitals with ICU beds,Ohio,3,8,Defiance,39039
United States,US,OH,Hospitals with ICU beds,Ohio,1,6,Delaware,39041
United States,US,OH,Hospitals with ICU beds,Ohio,1,18,Erie,39043
United States,US,OH,Hospitals with ICU beds,Ohio,1,20,Fairfield,39045
United States,US,OH,Hospitals with ICU beds,Ohio,1,6,Fayette,39047
United States,US,OH,Hospitals with ICU beds,Ohio,10,449,Franklin,39049
United States,US,OH,Hospitals with ICU beds,Ohio,1,7,Fulton,39051
United States,US,OH,Hospitals with ICU beds,Ohio,1,14,Gallia,39053
United States,US,OH,Hospitals with ICU beds,Ohio,1,12,Geauga,39055
United States,US,OH,Hospitals with ICU beds,Ohio,2,20,Greene,39057
United States,US,OH,Hospitals with ICU beds,Ohio,1,11,Guernsey,39059
United States,US,OH,Hospitals with ICU beds,Ohio,8,297,Hamilton,39061
United States,US,OH,Hospitals with ICU beds,Ohio,1,34,Hancock,39063
United States,US,OH,Hospitals without ICU beds,Ohio,1,0,Hardin,39065
United States,US,OH,Hospitals without ICU beds,Ohio,1,0,Harrison,39067
United States,US,OH,Hospitals with ICU beds,Ohio,1,5,Henry,39069
United States,US,OH,Hospitals without ICU beds,Ohio,2,0,Highland,39071
United States,US,OH,Hospitals with ICU beds,Ohio,1,4,Hocking,39073
United States,US,OH,Hospitals with ICU beds,Ohio,1,4,Holmes,39075
United States,US,OH,Hospitals with ICU beds,Ohio,2,12,Huron,39077
United States,US,OH,Hospitals with ICU beds,Ohio,1,4,Jackson,39079
United States,US,OH,Hospitals with ICU beds,Ohio,1,20,Jefferson,39081
United States,US,OH,Hospitals with ICU beds,Ohio,1,12,Knox,39083
United States,US,OH,Hospitals with ICU beds,Ohio,1,27,Lake,39085
United States,US,OH,Hospitals without ICU beds,Ohio,1,0,Lawrence,39087
United States,US,OH,Hospitals with ICU beds,Ohio,1,38,Licking,39089
United States,US,OH,Hospitals with ICU beds,Ohio,1,6,Logan,39091
United States,US,OH,Hospitals with ICU beds,Ohio,4,75,Lorain,39093
United States,US,OH,Hospitals with ICU beds,Ohio,7,251,Lucas,39095
United States,US,OH,Hospitals with ICU beds,Ohio,1,13,Madison,39097
United States,US,OH,Hospitals with ICU beds,Ohio,3,67,Mahoning,39099
United States,US,OH,Hospitals with ICU beds,Ohio,1,15,Marion,39101
United States,US,OH,Hospitals with ICU beds,Ohio,2,12,Medina,39103
United States,US,OH,No hospitals,Ohio,0,0,Meigs,39105
United States,US,OH,Hospitals with ICU beds,Ohio,1,5,Mercer,39107
United States,US,OH,Hospitals with ICU beds,Ohio,1,10,Miami,39109
United States,US,OH,No hospitals,Ohio,0,0,Monroe,39111
United States,US,OH,Hospitals with ICU beds,Ohio,4,196,Montgomery,39113
United States,US,OH,No hospitals,Ohio,0,0,Morgan,39115
United States,US,OH,Hospitals with ICU beds,Ohio,1,3,Morrow,39117
United States,US,OH,Hospitals with ICU beds,Ohio,1,48,Muskingum,39119
United States,US,OH,No hospitals,Ohio,0,0,Noble,39121
United States,US,OH,Hospitals with ICU beds,Ohio,1,4,Ottawa,39123
United States,US,OH,Hospitals without ICU beds,Ohio,1,0,Paulding,39125
United States,US,OH,No hospitals,Ohio,0,0,Perry,39127
United States,US,OH,Hospitals with ICU beds,Ohio,1,8,Pickaway,39129
United States,US,OH,Hospitals without ICU beds,Ohio,1,0,Pike,39131
United States,US,OH,Hospitals with ICU beds,Ohio,1,16,Portage,39133
United States,US,OH,No hospitals,Ohio,0,0,Preble,39135
United States,US,OH,No hospitals,Ohio,0,0,Putnam,39137
United States,US,OH,Hospitals with ICU beds,Ohio,3,37,Richland,39139
United States,US,OH,Hospitals with ICU beds,Ohio,1,12,Ross,39141
United States,US,OH,Hospitals with ICU beds,Ohio,2,18,Sandusky,39143
United States,US,OH,Hospitals with ICU beds,Ohio,2,16,Scioto,39145
United States,US,OH,Hospitals with ICU beds,Ohio,2,9,Seneca,39147
United States,US,OH,Hospitals with ICU beds,Ohio,1,7,Shelby,39149
United States,US,OH,Hospitals with ICU beds,Ohio,3,128,Stark,39151
United States,US,OH,Hospitals with ICU beds,Ohio,4,170,Summit,39153
United States,US,OH,Hospitals with ICU beds,Ohio,2,42,Trumbull,39155
